,116,119,120,127,128,143,144,146,150,151,152,153,157,161,164,167,168,173,174,195,2000,2001,2002,2003,2005,2006,2008,2009,2010,2012,2021,2022,2023,212,216,217,223,225,228,229,232,236,237,238,239,241,242,243,244,245,247,248,249,251,252,253,254,255,257,258,259,260,261,262,264,265,266,267,268,270,274,275,276,278,279,280,281,282,284,289,291,293,295,296,297,3002,301,3016,3017,302,303,304,3041,3042,3043,3044,3046,3047,3048,3049,305,3050,3052,3053,3054,3055,3056,3057,3058,3059,306,3060,3061,3062,3063,3064,3065,3066,3067,3068,3069,307,3070,3071,3072,3073,3074,3075,3076,3077,3078,308,3080,3081,3082,3083,3085,3086,3087,3088,309,3090,3091,3092,3093,3094,3095,3096,310,3100,3101,3102,3103,3105,3106,3107,3108,3109,311,3110,3111,3112,3113,3114,3115,3116,3117,3118,3119,312,3120,3121,3122,3123,3124,3125,3126,3127,3128,3129,313,3130,3131,3132,3134,3135,3136,3137,3139,314,3140,3141,3142,3143,3144,3145,3146,3147,3148,315,3150,3151,3152,3155,3156,3157,3158,3159,316,3160,3161,3162,3163,3164,3165,3166,3167,3168,3169,317,3170,3171,3172,3173,3175,3176,3177,3178,3179,3180,3182,3183,3184,3185,319,3196,3198,3199,320,3202,3205,321,3213,3214,3219,322,3221,3223,3224,3226,323,3231,3232,3233,3235,3236,3238,3239,324,3240,3241,3242,3243,3244,3245,3247,3249,325,3250,3254,3255,3256,3258,3259,326,3260,3263,3267,327,328,3282,3283,3284,3285,3286,3288,3289,3290,3292,3293,3294,3295,3297,3298,330,3300,3301,3302,3303,3304,3305,3306,3307,3308,3309,331,3310,3311,3312,3313,3314,3315,3316,3317,3318,3319,332,3320,3321,3322,3323,3324,3325,3326,3327,3328,3329,3330,3331,3332,3333,3335,3336,3337,3338,3339,334,3340,3341,3342,3343,3344,3345,3346,3347,3348,3349,335,3350,3351,3352,3353,3354,3355,3356,3357,3358,3359,336,3360,3361,3362,3363,3364,3365,3366,3367,3368,337,3370,3371,3373,3374,3375,3376,3377,3378,3379,3381,3382,3383,3384,3386,3387,3388,3389,339,3390,3391,3392,3393,3394,3395,3396,3397,3398,3399,340,3400,3401,3402,3403,3404,3405,3407,3408,3409,341,3410,3411,3412,3413,3414,3415,3416,3417,3418,3419,342,3420,3421,3422,3423,3424,3425,3427,3428,3429,343,3430,3431,3432,3434,3435,3436,3438,344,3440,3441,3443,3445,3447,3449,345,3450,3452,3453,3454,3455,3456,3457,3459,346,3462,3463,347,348,349,350,351,353,354,355,356,357,358,359,360,361,362,363,364,365,366,368,369,372,373,376,377,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,405,406,407,408,409,410,411,412,414,415,416,417,418,419,420,421,422,423,426,427,428,430,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,453,454,455,456,457,458,459,460,461,462,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,490,491,492,494,495,496,497,498,499,500,501,502,503,504,505,507,508,509,511,513,514,515,516,517,518,519,520,522,523,524,525,526,527,528,529,530,531,532,533,534,536,537,539,540,545,546,72,79,82,83
116,42,0,1,21,20,0,0,8,2,12,8,14,0,9,0,7,39,8,5,7,0,0,0,18,0,3,7,0,10,6,15,0,0,64,0,1,4,17,3,8,0,4,7,17,0,0,0,0,1,0,16,0,0,9,11,21,7,1,3,0,1,2,0,0,0,3,1,6,1,0,0,0,4,0,0,7,2,0,16,0,0,14,0,0,11,13,3,0,0,4,9,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,5,0,0,0,1,1,0,2,0,0,0,1,2,0,5,3,3,2,6,3,2,1,2,11,5,1,3,5,0,1,3,8,4,3,2,1,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,2,34,0,0,0,0,3,6,11,0,0,0,0,0,2,0,27,0,0,0,14,1,0,136,28,51,6,11,10,6,0,13,14,1,0,0,3,0,2,0,2,0,0,0,0,0,0,4,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,2,2,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,10,0,0,0,1,1,1,7,3,0,0,0,1,6,1,4,0,21,0,0,0,1,0,0,0,1,17,0,2,15,12,4,1,0,0,0,3,0,6,48,5,4,5,20,24,0,0,1,23,10,0,0,3,6,6,27,22,22,0,0,3,3,47,1,1,1,2,1,4,0,0,1,0,0,0,4,45,4,3,0,0,0,0,2,1,2,0,1,0,12,0,0,1,0,2,2,35,8,3,0,11,8,43,71,0,0,5,8,3,2,27,0,10,15,39,20,11,5,18,52,1,2,1,12,27,243,0,10,68,6,17,0,5,6,16,0,12,1,3,0,11,20,14,4,2,3,13,6,9,4,21,1,18,37,9,4,75,11,56,58,5,5,1,1,0,45,14,15,9,12,45,11,1,20,7,0,6,4,49,1,0,59,6,11,3,3,13,3,8,3,0,4,1,2,14,0,6,7,9,11,5,1,0
119,0,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,1,1,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
120,0,0,18,0,0,1,5,0,0,0,1,0,2,0,0,2,0,0,0,1,0,3,4,0,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,2,10,0,24,10,0,0,0,0,1,1,0,4,0,3,13,0,0,8,3,0,0,0,0,0,3,14,5,0,1,0,0,0,3,1,5,0,1,0,0,0,0,0,2,0,0,0,2,4,2,3,0,4,4,0,4,0,8,6,3,5,2,3,4,1,0,0,2,1,1,1,1,0,0,0,3,5,1,0,0,0,2,1,0,0,2,4,0,0,0,0,0,3,0,3,0,1,2,0,2,2,0,0,0,1,0,2,0,2,0,0,2,0,1,0,0,2,3,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,32,0,13,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,0,0,0,1,1,0,1,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,12,0,0,0,0,0,12,0,0,0,4,0,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,0,1,0,5,0,0,1,1,1,10,3,3,1,5,1,0,2,0,0,3,0,0,0,1,35,2,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,3,8,5,0,4,1,0,0,0,0,0,0,5,24,8,0,0,1,3,0,2,0,0,0,3,44,0,0,8,4,3,7,1,4,0,0,0,9,3,0,3,0,3,5,0,0,3,0,0,3,0,0,1,1,0,3,0,3,6,3,0,0,0,0,0,0,4,0,0,0,2,2,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,11,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2,4,0,0,0,0,0,0,13
127,39,0,0,89,26,0,0,16,3,39,22,10,0,30,0,5,46,20,3,18,0,0,0,13,0,2,33,2,24,0,8,0,1,41,0,0,17,45,2,22,3,12,28,42,0,0,1,0,0,0,16,9,11,33,7,13,20,0,4,1,3,2,0,2,5,13,1,3,11,0,0,0,38,0,7,30,4,1,163,0,0,19,3,1,23,54,13,1,0,3,43,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,1,0,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,11,0,0,0,0,1,0,8,3,5,2,0,3,4,5,2,4,2,0,2,9,0,0,0,10,7,4,2,10,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,1,82,0,1,1,0,1,4,3,1,0,0,0,0,0,0,27,0,0,0,5,0,0,69,21,7,0,15,47,23,0,98,59,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,41,0,0,0,0,0,0,0,1,0,0,24,1,0,0,1,0,0,14,0,0,1,52,1,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,101,7,0,0,2,0,3,24,50,1,0,1,0,11,2,1,0,51,0,0,0,0,0,0,0,3,122,0,3,26,32,7,10,4,0,0,7,0,12,18,6,8,10,27,22,0,0,1,101,36,0,0,4,43,5,41,45,40,0,4,7,8,17,0,1,0,2,5,7,0,0,1,3,0,0,6,39,17,7,1,0,1,0,15,0,1,2,13,0,17,0,0,0,6,3,4,90,13,9,5,17,3,19,51,0,0,4,21,1,2,62,0,12,12,44,15,5,4,7,59,0,2,3,6,34,57,1,16,30,2,18,0,5,1,57,1,6,4,26,0,7,14,15,9,16,0,30,19,4,4,13,4,16,49,17,1,62,6,40,29,1,2,3,0,2,20,17,9,1,43,41,7,1,51,7,6,10,6,62,1,3,52,4,14,2,5,0,4,18,8,5,3,8,0,9,0,4,10,9,10,16,0,0
128,30,0,2,68,102,0,2,55,5,123,22,14,2,31,2,5,79,3,7,9,4,0,1,19,0,7,33,0,36,9,9,0,0,21,0,2,19,35,4,70,4,15,35,24,0,0,0,0,1,1,27,4,15,31,18,27,38,0,32,0,5,17,0,0,4,31,2,6,23,0,1,0,32,0,7,27,3,2,72,0,1,62,6,7,12,33,25,0,0,1,50,32,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,2,0,1,0,9,0,0,1,0,6,0,2,0,0,5,1,2,0,3,5,2,0,1,41,0,0,1,2,3,1,1,0,0,3,1,0,0,1,2,0,2,9,0,1,1,0,0,2,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,11,1,4,0,0,0,0,0,3,19,1,1,0,0,1,0,2,2,8,0,1,0,1,4,5,8,2,1,4,23,2,2,0,9,4,0,0,3,1,1,0,0,0,0,21,0,0,0,26,0,0,0,0,0,0,0,0,0,48,0,1,2,1,1,2,3,1,0,1,0,0,0,1,43,0,0,0,16,0,0,30,29,4,3,18,48,43,0,41,25,1,1,0,0,0,0,0,2,0,0,1,1,0,0,20,0,2,0,0,0,0,0,1,1,1,8,1,0,0,0,2,4,0,0,1,0,8,0,0,2,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,1,23,1,0,0,0,0,2,0,0,1,0,37,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,8,1,0,2,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0,4,0,7,0,0,0,1,0,1,67,34,6,0,0,12,0,0,53,51,1,0,1,0,13,2,0,3,104,0,5,0,1,0,0,0,0,67,2,1,72,13,7,11,2,1,0,14,10,29,85,3,3,39,1,12,0,1,1,82,61,0,0,15,10,5,24,114,50,1,1,22,30,21,2,4,2,3,8,18,1,0,1,0,1,6,29,31,27,6,3,0,0,0,64,4,11,5,5,1,20,0,0,1,0,3,1,87,21,25,4,40,12,19,101,0,0,7,21,4,1,36,0,23,44,33,8,4,1,3,18,4,4,1,4,20,59,4,9,33,29,41,1,2,3,20,7,10,15,13,0,17,21,9,7,1,2,27,16,3,12,29,11,6,27,9,8,14,8,47,45,11,7,0,3,15,36,16,42,10,6,18,20,0,41,6,2,15,8,46,2,1,19,12,15,6,3,3,4,11,41,18,3,18,10,7,9,10,6,43,15,38,0,1
143,1,0,0,1,1,24,1,2,0,7,4,0,112,1,4,0,1,0,1,9,43,1,1,0,0,0,1,0,1,5,0,0,1,0,15,22,0,2,0,1,7,0,1,0,2,5,3,5,1,1,0,0,0,1,0,0,0,0,1,3,1,0,4,2,0,4,0,0,0,1,11,3,3,5,0,0,0,2,6,0,0,1,2,4,0,0,1,4,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,3,0,0,0,3,15,0,2,1,1,0,0,1,0,0,0,1,2,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,8,0,0,0,7,0,0,27,0,0,0,3,0,0,0,0,8,0,14,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,3,2,2,0,2,1,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0,1,0,0,17,1,0,1,0,75,0,1,1,69,0,0,0,153,0,0,0,0,0,0,38,1,0,0,0,3,0,0,12,0,0,2,0,2,0,3,0,1,0,2,0,2,0,18,0,6,32,17,5,0,0,0,0,15,4,0,0,0,1,0,5,0,3,0,0,4,3,0,0,3,0,0,3,4,0,0,0,0,0,0,9,8,0,13,17,0,32,26,0,0,0,6,4,0,2,23,14,1,2,0,0,2,8,2,1,0,5,34,19,1,11,4,5,4,3,1,2,6,10,3,0,12,4,37,3,0,0,1,9,16,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,1,1,0,3,4,0,0,1,4,3,0,1,0,0,2,3,1,2,0,1,5,0,2,22,0,1,9,28,1,0,0,12,1,8,38,1,0,0,5,0,0,34,11,0,0,0,0,2,28,1,1,14,6,2,0,0,0,1,2,1,5,11,0,0,0,1,0,1,2,1,0,0,1,0,0,3,2,1,1,0,0,0,1,3,0,0,0,1,6,0,2,0,6,11,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,4,0,0,0,1,0,1,0,0,1,0,2,0,0,2,0,2,1,0,2,1,1,0,0,3,0,0,0,0,0,1,0,0,0,1,7,1,0,0,0,0,1,0,4
144,0,3,3,0,1,1,39,0,0,2,0,0,3,2,0,1,0,0,1,0,20,0,11,1,0,0,0,1,0,0,0,0,0,0,4,38,0,0,0,1,8,0,0,0,11,0,14,0,2,9,0,0,0,4,0,0,0,0,1,4,0,0,1,1,0,2,0,0,0,1,4,1,0,3,0,0,0,16,0,0,0,0,1,2,0,0,1,12,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,1,0,1,6,4,2,2,2,5,2,2,1,1,2,0,1,0,0,0,0,2,0,0,1,0,6,0,2,1,3,0,0,2,1,1,3,3,0,2,0,0,1,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,2,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,4,0,1,1,6,2,0,0,0,4,2,0,0,5,0,7,18,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,6,6,0,3,0,0,0,4,0,0,1,3,6,0,0,2,5,0,1,0,1,0,0,4,0,6,15,0,2,1,3,2,0,0,0,2,6,3,13,0,1,2,1,0,2,2,1,1,3,0,22,25,0,3,0,2,3,0,1,0,0,0,0,1,29,0,0,0,0,0,2,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,9,0,0,0,0,0,0,0
146,5,0,0,50,32,0,0,26,2,26,12,2,1,11,0,0,2,2,0,15,0,0,1,2,0,3,22,4,11,1,2,0,0,9,0,0,1,15,1,17,3,2,5,16,0,0,0,1,0,1,9,41,74,4,3,5,8,0,40,0,2,2,0,0,13,3,1,1,9,0,1,1,15,1,4,4,3,1,27,0,3,8,5,5,2,62,6,0,0,1,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,21,2,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,0,0,1,0,0,0,3,3,0,0,5,1,1,0,1,5,1,0,2,0,0,0,0,1,0,11,0,0,0,19,0,0,0,0,0,0,0,0,0,16,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,10,16,1,3,11,6,11,1,38,43,0,0,0,1,1,0,0,0,0,1,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,4,3,0,0,0,0,0,10,8,0,1,0,1,0,2,12,89,0,0,2,0,15,1,0,0,7,0,0,0,0,2,0,0,0,25,0,0,34,28,8,1,7,0,0,19,2,4,21,11,9,10,0,39,0,0,0,31,5,0,0,8,32,0,19,11,10,0,1,35,33,6,0,0,3,2,1,2,1,0,0,0,0,4,8,6,2,3,0,0,2,0,9,1,2,0,3,0,29,0,0,1,0,0,6,46,12,8,0,10,0,4,15,0,0,3,2,0,0,1,0,4,2,3,3,0,1,0,6,0,0,1,0,6,25,4,2,6,0,1,0,2,1,5,0,3,0,4,0,0,1,3,1,1,0,3,1,1,0,1,1,1,7,2,6,21,1,5,5,0,2,2,0,4,1,7,5,1,8,15,4,0,17,0,1,0,5,0,1,0,16,1,1,3,1,0,2,9,7,2,2,1,1,0,0,0,1,1,6,58,1,1
150,4,0,0,1,11,0,0,6,26,15,2,3,1,30,1,4,14,0,4,0,8,0,2,2,0,0,1,1,2,10,0,0,0,4,0,8,8,5,0,103,1,10,19,2,0,0,0,0,0,0,1,0,1,23,1,4,3,0,6,0,13,1,0,0,4,40,3,1,8,0,0,0,0,1,6,6,3,1,20,0,2,23,1,22,39,12,39,1,0,7,1,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,2,0,2,1,0,10,0,0,0,1,2,0,0,2,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,19,1,0,0,0,0,0,0,0,0,1,45,0,0,3,0,0,0,1,0,0,0,11,0,1,0,2,0,0,1,2,0,1,0,2,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,6,0,1,0,1,2,1,1,0,0,0,0,0,0,1,7,0,0,0,7,0,0,6,2,1,0,24,12,46,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,1,78,4,0,1,0,0,0,0,12,0,0,0,0,0,6,0,0,0,14,0,7,0,0,0,0,0,1,3,0,4,5,7,9,4,11,0,0,5,7,9,4,6,1,6,3,10,0,1,1,26,4,0,0,4,5,10,1,29,9,0,0,4,2,0,1,0,0,0,9,32,0,0,0,0,0,9,20,13,35,0,0,0,7,0,30,9,11,0,3,1,10,0,0,0,0,3,1,1,2,46,0,32,12,2,12,0,0,9,19,0,1,13,0,13,27,1,0,0,0,1,1,0,5,0,0,3,1,0,3,0,0,13,0,1,0,0,1,20,15,4,0,1,1,0,2,0,2,3,13,1,0,1,19,1,0,9,3,3,1,6,35,3,1,3,6,13,11,13,4,12,0,3,14,0,1,5,2,10,2,6,0,1,2,4,4,0,3,2,2,0,25,16,0,3,8,4,3,12,12,2,4,3,0,0
