trip_duration,start_time,stop_time,start_station_id,start_station_name,start_lat,start_lon,end_station_id,end_station_name,end_lat,end_lon,bike_id,user_type,birth_year,gender,od_pair
1479,2018-12-16 02:39:59.8300,2018-12-16 03:04:39.5240,127,Barrow St & Hudson St,40.73172428,-74.00674436,3092,Berry St & N 8 St,40.7190095,-73.95852515,33857,Subscriber,1992,1,"('127', '3092')"
1775,2018-12-14 17:16:17.6890,2018-12-14 17:45:53.1980,128,MacDougal St & Prince St,40.72710258,-74.00297088,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,32827,Subscriber,1985,2,"('128', '460')"
956,2018-12-04 08:45:06.7710,2018-12-04 09:01:03.3430,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 5 St,40.710451,-73.960876,30043,Subscriber,1993,1,"('128', '532')"
1886,2018-12-07 18:19:04.2620,2018-12-07 18:50:31.1920,128,MacDougal St & Prince St,40.72710258,-74.00297088,532,S 5 Pl & S 5 St,40.710451,-73.960876,30705,Subscriber,1984,2,"('128', '532')"
582,2018-12-04 13:50:19.8960,2018-12-04 14:00:01.9120,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 5 St,40.710451,-73.960876,30187,Subscriber,1985,1,"('150', '532')"
598,2018-12-10 12:29:42.4660,2018-12-10 12:39:40.4890,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 5 St,40.710451,-73.960876,26697,Subscriber,1985,1,"('150', '532')"
570,2018-12-11 11:29:50.1460,2018-12-11 11:39:20.2310,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 5 St,40.710451,-73.960876,21191,Subscriber,1985,1,"('150', '532')"
631,2018-12-17 10:00:22.6220,2018-12-17 10:10:53.6700,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 5 St,40.710451,-73.960876,19042,Subscriber,1985,1,"('150', '532')"
815,2018-12-27 13:38:08.8150,2018-12-27 13:51:44.5430,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 5 St,40.710451,-73.960876,35000,Subscriber,1985,1,"('150', '532')"
1160,2018-12-31 13:38:53.1420,2018-12-31 13:58:13.8690,150,E 2 St & Avenue C,40.7208736,-73.98085795,532,S 5 Pl & S 5 St,40.710451,-73.960876,20784,Customer,1969,0,"('150', '532')"
1146,2018-12-15 17:24:35.9810,2018-12-15 17:43:42.1060,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,28882,Subscriber,1997,1,"('151', '2002')"
1410,2018-12-04 17:44:19.6520,2018-12-04 18:07:50.4850,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,34199,Subscriber,1989,1,"('151', '282')"
1218,2018-12-29 21:19:00.6660,2018-12-29 21:39:19.3920,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,32251,Subscriber,1989,1,"('151', '282')"
1728,2018-12-18 17:03:25.2240,2018-12-18 17:32:13.9690,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,35088,Subscriber,1980,1,"('151', '3016')"
